id_cloud,algorithm,Npini,iter_max,D,F,CR,w,wdamp,c1,c2,Smin,Smax,exponent,sigma_initial,sigma_final,time,it,stop_condition,poserror_dist,poserror_1,poserror_2,poserror_3,orierror_1,orierror_2,orierror_3
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,599.097759962082,96,,0.054009111079667,,,,0.337960262062166,0.429892514347452,0.4138949600258
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,599.43231344223,97,,0.0340343574701763,,,,1.07583075886649,0.881477644763162,0.424584728315051
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,607.14688372612,98,,0.00448585377702612,,,,0.712217153042347,0.377221145784413,0.541704229511844
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,519.266746759415,84,,0.00795822861606031,,,,0.384192576629788,0.675080982465057,0.73273923143762
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,695.737559318543,115,,0.0222752922480218,,,,0.797452667202364,0.240580161872318,0.525766833865723
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,558.329576015472,93,,0.00847138413921829,,,,0.552413496716407,0.184947197948746,0.134985066681478
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,512.847173213959,91,,0.0100156228941308,,,,0.313109519802487,0.0904714518758482,0.0329757928618619
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,1411.32709026337,252,,0.0155324255182559,,,,0.49374796972916,0.0935368003600141,0.0614034222379018
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,530.868017673492,94,,0.00339937178882384,,,,0.605071502983388,0.621124848962916,0.341129282268051
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,550.851860523224,95,,0.00504005922354588,,,,0.152387762809719,0.733188575126839,0.0220526293364745
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,675.133450031281,119,,0.00582598998175334,,,,0.543455499467178,0.139468010991178,0.400685930756074
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,461.832575798035,78,,0.100005952308642,,,,0.0644194503756407,0.18119322537416,0.08402215476383
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,761.253923654556,134,,3.36345142095942,,,,6.43506698653626,0.842645415139577,55.1326339434305
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,550.827698469162,98,,3.0080760792751,,,,1.21206833284396,1.97201838957175,25.6306109284734
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,1169.32712006569,214,,2.96501389991743,,,,5.00095869829427,2.13886372288875,29.3638798630912
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,515.685006141663,94,,0.00866476998795022,,,,0.776186291037127,0.626704784750285,0.645371864037635
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,576.496953248978,105,,0.0114365711100531,,,,0.171964416006053,0.583412203396506,0.458883980200283
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,913.420744657516,169,,0.0150975460814425,,,,0.180365770838443,1.15308528852401,0.549064438943204
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,702.427675962448,120,,0.0289111959563678,,,,2.11707471109988,0.329502428676113,0.156329778670377
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,492.764962673187,83,,0.0163942851823686,,,,2.14887458291795,0.847629409124395,0.402058512084407
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,314.183803319931,52,,1.92592799757318,,,,3.15335499265131,0.506262117842054,1.86428523325537
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,498.506372690201,85,,0.00255852403196176,,,,3.13819708240933,1.69800708499964,0.566995435861928
5,2,100,500,6,,,1,0.99,1.5,2,,,,,,425.560139894485,72,,2.25012233765745,,,,3.71098804519915,2.96357565576038,7.73958728526881
6,2,100,500,6,,,1,0.99,1.5,2,,,,,,463.156282424927,78,,2.10424082257491,,,,2.08075299998596,3.45950925291696,4.03822520186046
7,2,100,500,6,,,1,0.99,1.5,2,,,,,,1547.65527844429,254,,0.0157428106855287,,,,0.0338470970180113,0.279568968657358,0.245094000069489
1,1,100,500,6,0.9,0.75,,,,,,,,,,113.578060865402,50,,0,,,,0,0,0
8,2,100,500,6,,,1,0.99,1.5,2,,,,,,638.655628919601,107,,0.0136164491175806,,,,5.82584070822087,1.07646385253323,0.993896283806518
9,2,100,500,6,,,1,0.99,1.5,2,,,,,,512.540410518646,86,,0.00450401465268766,,,,2.30610768773702,0.972496417697449,0.106807145443535
10,2,100,500,6,,,1,0.99,1.5,2,,,,,,542.631772041321,92,,0.0285563613859133,,,,8.15767041940349,0.591704516147261,0.577687061715006
11,2,100,500,6,,,1,0.99,1.5,2,,,,,,607.312692642212,103,,0.0156463189288038,,,,5.76968469621672,0.307949078849601,2.8837677079548
12,2,100,500,6,,,1,0.99,1.5,2,,,,,,2238.95696115494,382,,2.80939261312709,,,,5.88671684090724,2.45979545322287,170.559302789629
13,2,100,500,6,,,1,0.99,1.5,2,,,,,,508.175524950028,86,,0.0380284949951423,,,,4.30006913476928,0.876997658748249,0.420967836600581
14,2,100,500,6,,,1,0.99,1.5,2,,,,,,495.856863260269,84,,0.152967208900075,,,,4.45911859154096,1.83341263684141,0.991057787205669
15,2,100,500,6,,,1,0.99,1.5,2,,,,,,894.309828281403,151,,1.81874269107503,,,,2.7012171896001,5.22195988854534,169.649413923484
16,2,100,500,6,,,1,0.99,1.5,2,,,,,,548.501762390137,93,,0.0113098492251147,,,,0.521887285212126,1.56457043239534,0.0369804740889797
17,2,100,500,6,,,1,0.99,1.5,2,,,,,,1021.8369948864,175,,0.00852412520212988,,,,0.188778618058553,1.67090633652308,0.386057976461159
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,532.144779682159,95,,3.01642241079639,,,,0.516646475981622,2.0734160211168,24.8305205901365
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,548.765384674072,103,,0.0122207495173967,,,,0.829471473657769,0.499359812430923,0.395718888201888
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,959.670838356018,176,,2.92100351897656,,,,3.39352638479837,6.07479341311276,3.43560434166751
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,663.163137435913,124,,0.0196339434913338,,,,0.793110839574355,0.469904653194245,0.337709119132609
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,717.965553045273,134,,0.00606933176532688,,,,0.789250253217884,0.58314254437544,0.687772435742736
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,654.218250513077,112,,0.0288476645847186,,,,2.10902417797385,0.32314698883513,0.160179756653495
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,495.264152526856,84,,0.00754663947875615,,,,1.48183485851076,0.0946756067764078,0.389237909561031
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,335.83829498291,56,,1.91832588430203,,,,2.82093430276501,1.54603143720375,2.49926975002204
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,496.032902479172,85,,0.00654750696051998,,,,3.23904735084916,1.63921777593249,0.535342983683725
5,2,100,500,6,,,1,0.99,1.5,2,,,,,,363.982964992523,61,,2.23360428729962,,,,0.602894485543863,0.263946271081487,7.3749396306178
6,2,100,500,6,,,1,0.99,1.5,2,,,,,,447.952118873596,76,,0.150010681701432,,,,4.01416998184607,1.4762568694142,0.957985064714041
7,2,100,500,6,,,1,0.99,1.5,2,,,,,,1374.92959856987,236,,0.0114922228767114,,,,1.68290858516361,0.4317662022664,0.272406369343267
8,2,100,500,6,,,1,0.99,1.5,2,,,,,,576.230539083481,96,,1.80704477976559,,,,2.76405599682919,0.0554978341895863,179.215184565629
9,2,100,500,6,,,1,0.99,1.5,2,,,,,,527.133702516556,89,,0.111717799684037,,,,6.59176823296386,2.34637907446964,0.333656443135344
10,2,100,500,6,,,1,0.99,1.5,2,,,,,,704.512143850327,120,,0.00427994992630086,,,,3.7541025245317,0.3131220600282,0.883674416598068
11,2,100,500,6,,,1,0.99,1.5,2,,,,,,513.957801103592,87,,0.0188323041970044,,,,2.48793462689295,2.11400288099247,0.228065460418982
12,2,100,500,6,,,1,0.99,1.5,2,,,,,,557.932005167007,95,,0.0143101978569922,,,,0.0215815041693365,0.730999777084456,0.394673778583508
13,2,100,500,6,,,1,0.99,1.5,2,,,,,,497.697941064835,84,,0.0428774968680808,,,,3.88603511528604,2.32487631977698,0.398599764533058
14,2,100,500,6,,,1,0.99,1.5,2,,,,,,733.409023523331,124,,0.0107625541133072,,,,0.0117650152055195,0.0381944788873026,1.74026774126967
15,2,100,500,6,,,1,0.99,1.5,2,,,,,,1786.18027639389,310,,0.0465148377692436,,,,0.136193954507445,2.38260148764625,0.984299241223996
16,2,100,500,6,,,1,0.99,1.5,2,,,,,,604.518038272858,101,,0.0136963673056723,,,,0.553213659021128,1.26082100462054,0.0200073873873247
17,2,100,500,6,,,1,0.99,1.5,2,,,,,,1222.1643383503,209,,0.0136494998260195,,,,0.272785049730501,1.53880455829252,0.311463041388573
18,2,100,500,6,,,1,0.99,1.5,2,,,,,,538.331898927689,91,,0.0165643781976385,,,,0.452729287331499,0.533617668353026,1.29784548650099
19,2,100,500,6,,,1,0.99,1.5,2,,,,,,518.29576587677,87,,0.18054453101038,,,,2.78721117714549,0.0434662142771439,1.24489371742956
20,2,100,500,6,,,1,0.99,1.5,2,,,,,,374.480223417282,63,,6.88427261317645,,,,1.85580890467566,4.57302618667592,4.39262715332179
21,2,100,500,6,,,1,0.99,1.5,2,,,,,,1268.72885370255,213,,0.0517300589662429,,,,0.735887924245668,0.926593926287979,0.398370145609236
22,2,100,500,6,,,1,0.99,1.5,2,,,,,,549.711863994598,91,,0.207939772479473,,,,1.77131184797106,2.56992013843914,0.221971161126318
23,2,100,500,6,,,1,0.99,1.5,2,,,,,,699.50577712059,108,,0.0957107521740356,,,,0.11748642053146,3.20325342784627,0.912849388512875
24,2,100,500,6,,,1,0.99,1.5,2,,,,,,626.309905052185,96,,0.011988167227894,,,,0.37711944063945,3.07268344576924,0.794461828079433
25,2,100,500,6,,,1,0.99,1.5,2,,,,,,631.588239192963,97,,0.0972105828344045,,,,1.02292796169102,1.83003713325303,0.348549542685922
26,2,100,500,6,,,1,0.99,1.5,2,,,,,,606.688746452332,94,,0.00710926608615626,,,,0.14698904316903,2.07192584493702,0.299517853011444
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,547.581099033356,85,,0.0589029288013204,,,,0.695499368558093,0.427552814090322,0.18021395302777
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,677.068299293518,103,,0.0389378108618625,,,,1.07025158683591,0.969151799185815,0.462060497068221
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,584.864985942841,88,,0.0939800679668279,,,,0.5881790679652,1.43837005640491,1.41401560676725
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,574.383018016815,87,,0.0128184371013204,,,,0.189276093686475,0.180833575058607,0.421498452707636
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,699.122098684311,109,,0.0181910102788665,,,,0.787291988930029,0.325491459228156,0.595186639193921
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,574.581533193588,92,,0.0119888237868775,,,,0.520369321689936,0.080022118282592,0.160068858521265
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,561.272542715073,97,,0.0102158505408842,,,,0.571976763558572,0.0798036259277187,0.00560829451453146
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,543.120805740356,94,,0.0132305552403244,,,,0.457504188208003,0.139926176027482,0.0481325957397272
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,538.668148517609,93,,0.00488385418421019,,,,0.602905947406076,0.637386937987848,0.357633771549181
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,1696.69987440109,295,,0.00653571479247654,,,,0.184460033407507,0.872858987574381,0.0587934172855676
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,595.225968122482,101,,2.97921556581112,,,,5.64615832336196,2.08587746101725,32.5384860325484
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,870.378473758698,145,,2.99533929027855,,,,3.71856752288832,0.533777696712711,26.4462204566302
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,527.218069314957,91,,0.0983777106418246,,,,0.672418345837655,0.0769092515875749,0.464805955437292
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,802.282698154449,148,,0.0964119524646651,,,,0.73115087618976,0.20042215720193,0.417608227655822
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,549.00842165947,101,,0.00837466863609833,,,,0.14726197461728,0.261078897668973,0.360920372835161
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,503.482449531555,93,,0.00994254485197004,,,,0.328001821790559,0.4249458351023,0.13328575468214
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,464.959950447083,86,,0.00613103406311361,,,,0.733055789080622,0.651607632069051,0.583851235412228
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,525.523484706879,97,,0.0205693098737649,,,,0.925936025458477,0.372567430445022,0.608294570728907
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,445.100903272629,82,,0.00847327650384525,,,,0.859838476209398,0.623490211952404,0.743411029284773
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,982.833859443665,169,,0.0324577778266049,,,,0.308284717822276,0.552874913408983,0.816511689453348
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,519.883871078491,88,,0.00611845908419509,,,,1.6304730328093,0.592174673652129,0.683640957092094
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,323.2276866436,54,,1.9127032425463,,,,1.24000470833357,0.680510900746671,3.17969032813711
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,521.347077608109,89,,0.0256469468609639,,,,2.26220455437701,3.02543076256503,0.47627974382542
5,2,100,500,6,,,1,0.99,1.5,2,,,,,,401.057221651077,68,,2.80114780270291,,,,3.16013207356858,1.4613539000133,11.5289981430797
6,2,100,500,6,,,1,0.99,1.5,2,,,,,,460.683972835541,78,,2.13625341890852,,,,6.07167516847515,0.613533341774137,3.75893827436629
7,2,100,500,6,,,1,0.99,1.5,2,,,,,,614.097077608109,104,,0.0183370805098843,,,,2.24837952486655,1.50744663318255,0.0640390184215247
8,2,100,500,6,,,1,0.99,1.5,2,,,,,,649.182096481323,110,,0.0675062026544047,,,,1.93585273564533,0.586803705095427,0.286788416984615
9,2,100,500,6,,,1,0.99,1.5,2,,,,,,2967.0849070549,499,,1.8311022101952,,,,8.25965677865708,2.41670592795149,174.875848245854
10,2,100,500,6,,,1,0.99,1.5,2,,,,,,661.039561271668,112,,0.0128799679411551,,,,3.82570915146525,0.0329425579833199,0.725090735884042
11,2,100,500,6,,,1,0.99,1.5,2,,,,,,507.210466861725,85,,0.0186044908945216,,,,5.51285128872742,0.801004218463562,0.416789021397835
12,2,100,500,6,,,1,0.99,1.5,2,,,,,,516.446390151978,87,,0.0166118325003105,,,,0.0529727228310099,0.396499112521915,0.467076565221442
13,2,100,500,6,,,1,0.99,1.5,2,,,,,,497.630311965942,84,,0.0351303906364074,,,,4.53781748458906,0.531639946104058,1.29267081915608
14,2,100,500,6,,,1,0.99,1.5,2,,,,,,593.178685665131,100,,0.0197155733022918,,,,0.120519653908869,1.54742608718593,0.184406755718716
15,2,100,500,6,,,1,0.99,1.5,2,,,,,,740.077734231949,126,,0.130979337416864,,,,2.87599566038399,0.347690755323693,0.838549100714769
16,2,100,500,6,,,1,0.99,1.5,2,,,,,,736.809601545334,125,,0.0137205700929809,,,,0.547814238338186,1.28349778468826,0.00815756065033196
17,2,100,500,6,,,1,0.99,1.5,2,,,,,,757.744799375534,129,,0.00631745807218342,,,,0.27777899424362,1.51432634567647,0.372585714599744
18,2,100,500,6,,,1,0.99,1.5,2,,,,,,659.482429981232,111,,0.0143021951207664,,,,0.992320994462256,1.5280925567843,1.48322413387336
19,2,100,500,6,,,1,0.99,1.5,2,,,,,,634.163970947266,106,,0.0256202823805035,,,,0.466558570492137,1.29431592452358,0.882768589172921
20,2,100,500,6,,,1,0.99,1.5,2,,,,,,1686.71751856804,297,,7.55065227099,,,,4.69366951822841,2.60627914906161,6.5544065580427
21,2,100,500,6,,,1,0.99,1.5,2,,,,,,731.46492099762,123,,0.0452813940165701,,,,0.383056316298344,1.79264007949854,0.645197957625206
22,2,100,500,6,,,1,0.99,1.5,2,,,,,,502.327525615692,84,,0.207649075167159,,,,1.77200320802193,2.52276266381487,0.2842052157818
23,2,100,500,6,,,1,0.99,1.5,2,,,,,,581.059422254562,97,,0.00749736442535757,,,,0.756396016001612,2.98313525910566,1.23370415376944
24,2,100,500,6,,,1,0.99,1.5,2,,,,,,568.440530776978,95,,0.00798977237308607,,,,0.451239234883516,2.75633041832905,0.850645747284225
25,2,100,500,6,,,1,0.99,1.5,2,,,,,,570.617910146713,95,,0.0998265869653005,,,,1.01682992680779,1.93401802985755,0.28588088386808
26,2,100,500,6,,,1,0.99,1.5,2,,,,,,483.714988231659,81,,0.00306518902615814,,,,0.509925847279565,0.724706090682439,0.334281745040184
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,517.954145431519,87,,0.0620063091482913,,,,0.0849118971434512,0.655737004382487,0.244531372287294
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,491.071747303009,82,,0.136634518345197,,,,1.87840464134576,2.53089250721913,0.356648431097143
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,520.613459348679,87,,0.00996521160619228,,,,2.9088797587843,3.63738945825744,0.865978761253191
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,549.554887294769,92,,0.0129079954989315,,,,0.420630871686577,0.868190073711936,0.820595348920537
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,596.665685892105,101,,0.019592132808944,,,,1.51850489177498,0.744349798760094,1.39023093885802
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,692.319715261459,121,,0.00781600880001277,,,,0.535506551189007,0.167375323659907,0.119529674579876
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,613.445329666138,113,,0.860730944607492,,,,3.53330105997843,1.91195835498829,73.0149128828836
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,887.73675942421,156,,0.01558301633205,,,,0.544442753340973,0.176859250207221,0.0288391708878701
35,2,100,500,6,,,1,0.99,1.5,2,,,,,,548.179852485657,100,,0.00561391076599833,,,,0.191500696103583,0.96817568911586,0.0298446565396707
36,2,100,500,6,,,1,0.99,1.5,2,,,,,,524.411823272705,95,,0.00843447219015034,,,,0.541058590588866,0.122501552600059,0.332504642901899
37,2,100,500,6,,,1,0.99,1.5,2,,,,,,627.96719455719,111,,0.00704491358282356,,,,0.550396219114917,0.139280325166811,0.425348487945846
38,2,100,500,6,,,1,0.99,1.5,2,,,,,,1298.73101615906,236,,0.0979373536138585,,,,0.0363013261846417,0.226111319504015,0.0906146858179125
39,2,100,500,6,,,1,0.99,1.5,2,,,,,,833.472014188767,149,,0.0938594407083684,,,,0.154799378464539,0.00948168851764852,0.257959014287123
40,2,100,500,6,,,1,0.99,1.5,2,,,,,,905.699036359787,163,,0.00714642004826223,,,,0.0933951592921955,0.185586025108302,0.130766955932702
41,2,100,500,6,,,1,0.99,1.5,2,,,,,,478.84247136116,86,,0.00845968674430074,,,,0.328766658520624,0.415943882419577,0.130827159151132
42,2,100,500,6,,,1,0.99,1.5,2,,,,,,946.619624137878,173,,0.0066215045753072,,,,0.582740061908165,0.552820094312768,0.760115115954347
43,2,100,500,6,,,1,0.99,1.5,2,,,,,,531.991978406906,96,,0.0215553480461043,,,,0.121564555950396,0.878095529471696,0.527133796571928
44,2,100,500,6,,,1,0.99,1.5,2,,,,,,638.377059221268,115,,0.010082795308395,,,,0.842511686759319,0.576424958644014,0.741643352953946
1,2,100,500,6,,,1,0.99,1.5,2,,,,,,574.842546701431,96,,0.0294461330660121,,,,2.11549889702953,0.334682114301774,0.156372134574404
2,2,100,500,6,,,1,0.99,1.5,2,,,,,,532.878866910934,89,,0.0129011429822707,,,,1.55220143950287,0.235968059891963,0.813224605619468
3,2,100,500,6,,,1,0.99,1.5,2,,,,,,358.228349208832,59,,1.96509436980581,,,,1.08970607955819,3.28082434144015,3.00983636348099
4,2,100,500,6,,,1,0.99,1.5,2,,,,,,537.061392784119,90,,0.0156975994878849,,,,1.47760147505456,0.0245928592936249,0.577501562179402
5,2,100,500,6,,,1,0.99,1.5,2,,,,,,471.12700343132,79,,2.70809771236063,,,,0.741325978119197,0.00241114855597047,10.8442256159553
6,2,100,500,6,,,1,0.99,1.5,2,,,,,,1511.2230117321,256,,0.133477373045841,,,,1.16419462106856,1.0206169497393,1.00380745573751
7,2,100,500,6,,,1,0.99,1.5,2,,,,,,512.329198360443,84,,0.0151274848265525,,,,5.85202987049738,0.734129610862807,0.279948953738397
8,2,100,500,6,,,1,0.99,1.5,2,,,,,,503.990643262863,83,,0.0654329701578993,,,,1.18670973803642,0.649594833510322,0.0132494808770279
9,2,100,500,6,,,1,0.99,1.5,2,,,,,,2836.82065224648,466,,1.84328967454706,,,,3.42458944823595,2.43181169334039,175.224724439153
10,2,100,500,6,,,1,0.99,1.5,2,,,,,,761.019111394882,128,,0.102693473357649,,,,4.28494620786182,0.301377370158765,0.275554545070428
11,2,100,500,6,,,1,0.99,1.5,2,,,,,,696.100716352463,117,,0.00786396656839151,,,,5.51421741441635,0.389151648678265,0.347065623949918
12,2,100,500,6,,,1,0.99,1.5,2,,,,,,583.454341888428,97,,0.0180084940981349,,,,4.41110699759561,1.20326946758786,0.173713304159709
13,2,100,500,6,,,1,0.99,1.5,2,,,,,,670.968621969223,112,,0.0364749470524857,,,,0.52125119976522,0.0481612176682425,0.107742732939466
14,2,100,500,6,,,1,0.99,1.5,2,,,,,,533.89580488205,88,,0.0202774675818765,,,,0.104822648469501,0.518184119535152,1.74052367443645
10,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1847.10221529007,399,,0.0343326774705286,,,,3.37034451649583,0.0254132980558065,0.692653062369385
11,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1793.22491025925,375,,0.0380772797175003,,,,0.906799549508287,1.08246037715587,0.332344625896069
12,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1876.99234414101,395,,0.00719678484869579,,,,2.11220751453171,0.255390098973545,1.25973574285082
13,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1717.88414549828,374,,0.037456632568423,,,,2.11220751453171,0.66167997753418,0.292636396505552
14,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1847.82484650612,389,,0.0229273477830122,,,,0.629000564221097,0.43911444825112,1.52755500305669
15,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1972.33976197243,389,,0.0366151963132072,,,,0.295681831576736,1.80731316381976,0.0760696570490605
16,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1764.2690756321,367,,0.0373251209438788,,,,0.925620236640405,0.740897445468086,1.01610340620785
17,3,100,500,6,,,,,,,0,4,2,0.5,0.001,874.54805970192,184,,2.26383848700332,,,,2.65992407786238,5.74028448173701,173.031543738154
18,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1757.79510593414,395,,0.0120103066709254,,,,0.85559207398339,0.680226101871717,0.700419355782569
19,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1392.25736260414,317,,0.143893986849435,,,,1.18418736666282,0.7826952713895,0.662781474374898
20,3,100,500,6,,,,,,,0,4,2,0.5,0.001,200.825510501862,50,,6.8519321962937,,,,0.157619828076753,5.55478795568066,6.87281403792629
21,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1809.02385473251,386,,0.0168553688926897,,,,0.540601670070914,0.399023578763011,0.957823808810788
22,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1719.4351747036,319,,0.147691419688469,,,,0.548783896531498,1.1558553597318,1.08237099206283
23,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1962.11800837517,402,,0.0230118765372893,,,,0.387866836951902,0.510427791209814,1.31732871904876
24,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2012.26092457771,405,,0.0167942712988098,,,,1.4193638330313,2.6974229776845,0.0780132455117127
25,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1933.27787613869,402,,0.096087869986287,,,,0.295645575929499,1.5413568780398,0.0196107663105736
26,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2065.60855054855,413,,0.0124403536920302,,,,0.115619376611506,1.6627788269737,0.0281082086668667
27,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2083.52169394493,414,,0.059137332543718,,,,0.432895007538827,0.417033179333092,0.438507750089904
28,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1727.87566924095,341,,0.0318050174823136,,,,1.04153302744594,1.59132888956524,0.345473945719737
29,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1876.79089164734,398,,0.0188220048835225,,,,0.720482621830791,0.753844906396162,0.874573998397664
30,3,100,500,6,,,,,,,0,4,2,0.5,0.001,2112.13699960709,406,,0.0146147230570894,,,,0.433067605470642,0.803044527229291,0.538293923848281
31,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1781.39348268509,425,,0.0150844199368493,,,,0.702222486639093,0.644557145734999,0.665838935216536
32,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1948.19257307053,425,,0.0198665395354908,,,,0.865764470383441,0.146098021205694,0.232826272789962
33,3,100,500,6,,,,,,,0,4,2,0.5,0.001,1732.00200986862,424,,0.0190262988261591,,,,0.405978990671832,0.133841859006041,0.113469757614365
19,2,100,500,6,,,1,0.99,1.5,2,,,,,,690.519493579864,108,,0.162308751123463,,,,4.71363314347011,1.57062045536231,0.213884431805056
20,2,100,500,6,,,1,0.99,1.5,2,,,,,,782.467122793198,123,,0.75608029860907,,,,1.33115790321189,1.87251846762827,178.913910513756
21,2,100,500,6,,,1,0.99,1.5,2,,,,,,3094.00562596321,499,,0.0148884723273822,,,,1.24158278648551,0.552600464880234,0.225343460484409
22,2,100,500,6,,,1,0.99,1.5,2,,,,,,536.807194471359,85,,0.215325604190846,,,,1.86904201069007,2.65454545820793,0.314505361964764
23,2,100,500,6,,,1,0.99,1.5,2,,,,,,645.854054927826,104,,0.00656100986495286,,,,0.216270643689957,3.34711329116456,1.18224710483179
24,2,100,500,6,,,1,0.99,1.5,2,,,,,,524.158057689667,84,,0.0301332025496846,,,,0.522325109057072,3.28218153669411,0.639214695263126
25,2,100,500,6,,,1,0.99,1.5,2,,,,,,576.170907974243,92,,0.101300757616292,,,,1.12116330272756,2.05767560249445,0.399695576563674
26,2,100,500,6,,,1,0.99,1.5,2,,,,,,524.595253944397,85,,0.0056444221407037,,,,0.583691776732808,0.596314353967046,0.39282031132589
27,2,100,500,6,,,1,0.99,1.5,2,,,,,,631.177879333496,102,,0.0551982954491349,,,,0.504224300341233,0.460478064298949,0.469710265427173
28,2,100,500,6,,,1,0.99,1.5,2,,,,,,519.147461891174,83,,0.138591079856671,,,,0.767037497822116,3.33143916507628,0.410711391612827
29,2,100,500,6,,,1,0.99,1.5,2,,,,,,652.390236377716,104,,0.100057467310336,,,,0.513540836749723,1.02934418059178,1.7310190301982
30,2,100,500,6,,,1,0.99,1.5,2,,,,,,531.628290176392,84,,0.0129372679832938,,,,0.414810145724789,0.193360411187738,0.814352882945952
31,2,100,500,6,,,1,0.99,1.5,2,,,,,,622.565397024155,101,,0.0170817366583927,,,,0.780563714531192,0.325937697833823,0.606572403001563
32,2,100,500,6,,,1,0.99,1.5,2,,,,,,543.198150157928,91,,0.00964554713647263,,,,1.2678177458462,0.183113861441545,0.0672908894264989
33,2,100,500,6,,,1,0.99,1.5,2,,,,,,660.816036939621,116,,0.0116862023754825,,,,0.438476456538746,0.126595053681262,0.0446583091964878
34,2,100,500,6,,,1,0.99,1.5,2,,,,,,1544.6522731781,269,,3.12880051656886,,,,1.18657137703047,1.74911140640593,26.6705897229575
